time,latitude,longitude,mag,place,type,satellite
2020-157T16:36:43.1588Z[Jun05],40.031,46.32,null,null,lightening,null
2020-157T16:36:50.6344Z[Jun05],40.162,46.466,null,null,lightening,null
2020-157T16:36:50.7329Z[Jun05],40.042,46.498,null,null,lightening,null
2020-157T16:36:53.6353Z[Jun05],40.03,46.368,null,null,lightening,null
2020-158T09:17:19.9548Z[Jun06],39.6,45.783,null,null,lightening,null
2020-158T09:17:21.8170Z[Jun06],39.812,45.285,null,null,lightening,null
2020-158T09:17:27.1234Z[Jun06],40.012,45.13,null,null,lightening,null
2020-158T09:17:27.2505Z[Jun06],39.823,45.63,null,null,lightening,null
2020-158T09:17:33.2986Z[Jun06],39.593,45.741,null,null,lightening,null
2020-158T09:17:33.4488Z[Jun06],39.478,46.127,null,null,lightening,null
2020-158T09:17:36.2422Z[Jun06],39.308,45.887,null,null,lightening,null
2020-158T09:17:38.7919Z[Jun06],40.15,46.073,null,null,lightening,null
2020-158T09:17:42.8812Z[Jun06],39.503,46.321,null,null,lightening,null
2020-158T09:17:48.9247Z[Jun06],39.788,45.441,null,null,lightening,null
2020-158T09:17:49.5780Z[Jun06],40.048,45.162,null,null,lightening,null
2020-158T09:17:50.9941Z[Jun06],39.484,46.117,null,null,lightening,null
2020-158T09:17:52.4066Z[Jun06],39.861,45.62,null,null,lightening,null
2020-158T09:18:04.9952Z[Jun06],39.331,45.874,null,null,lightening,null
2020-158T09:18:06.0676Z[Jun06],39.82,45.263,null,null,lightening,null
2020-158T09:18:06.3701Z[Jun06],39.834,45.349,null,null,lightening,null
2020-158T09:18:11.2244Z[Jun06],39.66,45.79,null,null,lightening,null
2020-158T09:18:12.1264Z[Jun06],39.489,46.117,null,null,lightening,null
2020-158T09:18:17.3118Z[Jun06],39.397,45.864,null,null,lightening,null
2020-158T09:18:19.5087Z[Jun06],38.96,46.251,null,null,lightening,null
2020-158T09:18:23.3815Z[Jun06],39.475,46.293,null,null,lightening,null
2020-158T09:18:23.6498Z[Jun06],39.227,46.11,null,null,lightening,null
2020-158T09:18:24.2282Z[Jun06],39.779,45.545,null,null,lightening,null
2020-158T09:18:27.7707Z[Jun06],39.629,46.481,null,null,lightening,null
2020-158T09:18:30.3913Z[Jun06],39.622,45.778,null,null,lightening,null
2020-158T09:18:31.2134Z[Jun06],40.003,45.153,null,null,lightening,null
2020-158T09:18:32.7459Z[Jun06],39.477,45.975,null,null,lightening,null
2020-158T09:18:35.1288Z[Jun06],39.799,45.64,null,null,lightening,null
2020-158T09:18:39.1664Z[Jun06],40.032,45.15,null,null,lightening,null
2020-158T09:18:39.5211Z[Jun06],40.316,46.012,null,null,lightening,null
2020-158T09:18:44.8672Z[Jun06],39.501,46.297,null,null,lightening,null
2020-158T09:18:45.7280Z[Jun06],39.463,46.144,null,null,lightening,null
2020-158T09:18:45.7552Z[Jun06],39.488,46.156,null,null,lightening,null
2020-158T09:18:46.2495Z[Jun06],39.828,45.342,null,null,lightening,null
2020-158T09:18:46.4963Z[Jun06],39.851,45.616,null,null,lightening,null
2020-158T09:18:46.6556Z[Jun06],39.612,45.772,null,null,lightening,null
2020-158T09:18:47.8948Z[Jun06],39.586,45.439,null,null,lightening,null
2020-158T09:18:52.3137Z[Jun06],39.295,45.881,null,null,lightening,null
2020-158T09:18:55.1638Z[Jun06],39.839,45.51,null,null,lightening,null
2020-162T07:42:20.4561Z[Jun10],39.282,43.719,null,null,lightening,null
2020-162T07:42:39.4361Z[Jun10],39.366,43.889,null,null,lightening,null
2020-162T07:43:01.7818Z[Jun10],39.298,43.729,null,null,lightening,null
2020-162T07:43:28.1734Z[Jun10],39.3,43.743,null,null,lightening,null
2020-162T07:43:41.4332Z[Jun10],39.305,43.728,null,null,lightening,null
2020-162T14:13:00.1217Z[Jun10],38.913,46.343,null,null,lightening,null
2020-162T14:13:04.8653Z[Jun10],38.859,46.402,null,null,lightening,null
2020-162T14:13:11.1534Z[Jun10],39.168,46.069,null,null,lightening,null
2020-162T14:13:12.9689Z[Jun10],38.921,46.386,null,null,lightening,null
2020-162T14:13:26.5537Z[Jun10],38.97,46.395,null,null,lightening,null
2020-162T14:13:36.9935Z[Jun10],38.905,46.362,null,null,lightening,null
2020-162T14:13:40.4737Z[Jun10],39.162,46.079,null,null,lightening,null
2020-162T14:13:48.5573Z[Jun10],38.919,46.345,null,null,lightening,null
2020-162T14:14:00.5417Z[Jun10],38.874,46.448,null,null,lightening,null
2020-162T14:14:14.2145Z[Jun10],38.894,46.422,null,null,lightening,null
2020-162T14:14:18.8127Z[Jun10],38.962,46.386,null,null,lightening,null
2020-162T14:14:26.6445Z[Jun10],39.16,46.07,null,null,lightening,null
2020-162T14:14:26.6626Z[Jun10],38.858,46.301,null,null,lightening,null
2020-163T13:24:44.2650Z[Jun11],40.861,45.818,null,null,lightening,null
2020-163T13:24:51.0116Z[Jun11],41.225,45.525,null,null,lightening,null
2020-163T13:25:30.5483Z[Jun11],41.21,45.494,null,null,lightening,null
2020-163T13:25:36.0109Z[Jun11],41.246,45.541,null,null,lightening,null
2020-163T13:25:38.8093Z[Jun11],41.106,45.72,null,null,lightening,null
2020-163T13:25:44.6162Z[Jun11],41.267,44.989,null,null,lightening,null
2020-163T13:25:44.9710Z[Jun11],41.348,44.961,null,null,lightening,null
2020-163T13:25:53.2464Z[Jun11],41.205,45.489,null,null,lightening,null
2020-165T13:25:53.2918Z[Jun13],40.747,45.308,null,null,lightening,null
2020-165T13:26:21.2627Z[Jun13],40.759,45.353,null,null,lightening,null
2020-165T13:26:39.2460Z[Jun13],40.47,45.795,null,null,lightening,null
2020-165T13:26:59.6015Z[Jun13],40.813,45.35,null,null,lightening,null
2020-165T13:26:59.6176Z[Jun13],40.78,45.323,null,null,lightening,null
2020-165T13:27:02.6563Z[Jun13],40.457,45.805,null,null,lightening,null
2020-166T12:37:39.6509Z[Jun14],41.484,44.101,null,null,lightening,null
2020-166T12:37:46.1072Z[Jun14],41.327,44.624,null,null,lightening,null
2020-166T12:37:57.7095Z[Jun14],41.437,44.204,null,null,lightening,null
2020-166T12:38:06.1776Z[Jun14],40.481,45.754,null,null,lightening,null
2020-166T12:38:08.3113Z[Jun14],40.501,45.937,null,null,lightening,null
2020-166T12:38:11.1885Z[Jun14],41.322,44.657,null,null,lightening,null
2020-166T12:38:18.9199Z[Jun14],41.437,44.161,null,null,lightening,null
2020-166T12:38:21.5334Z[Jun14],41.161,44.298,null,null,lightening,null
2020-166T12:38:33.8822Z[Jun14],40.036,46.106,null,null,lightening,null
2020-166T12:38:36.2429Z[Jun14],41.452,44.209,null,null,lightening,null
2020-166T12:38:38.2981Z[Jun14],39.964,46.217,null,null,lightening,null
2020-166T12:38:39.5679Z[Jun14],40.483,45.957,null,null,lightening,null
2020-166T12:38:52.1343Z[Jun14],40.466,45.762,null,null,lightening,null
2020-166T12:39:07.4962Z[Jun14],40.502,45.974,null,null,lightening,null
2020-166T12:39:14.5010Z[Jun14],41.303,44.656,null,null,lightening,null
2020-167T11:50:18.7596Z[Jun15],40.352,46.463,null,null,lightening,null
2020-167T11:50:22.8042Z[Jun15],40.781,46.17,null,null,lightening,null
2020-167T11:50:24.6072Z[Jun15],40.392,46.299,null,null,lightening,null
2020-167T11:50:34.2701Z[Jun15],41.291,45.065,null,null,lightening,null
2020-167T11:50:37.5032Z[Jun15],40.325,46.468,null,null,lightening,null
2020-167T11:50:50.5078Z[Jun15],40.467,46.498,null,null,lightening,null
2020-167T11:50:52.0675Z[Jun15],40.54,46.257,null,null,lightening,null
2020-167T11:51:01.0607Z[Jun15],40.388,46.442,null,null,lightening,null
2020-167T11:51:01.3260Z[Jun15],40.364,46.329,null,null,lightening,null
2020-167T11:51:02.8240Z[Jun15],40.282,46.295,null,null,lightening,null
2020-167T11:51:14.0698Z[Jun15],40.245,46.308,null,null,lightening,null
2020-167T11:51:18.1360Z[Jun15],40.277,46.448,null,null,lightening,null
2020-167T11:51:21.1484Z[Jun15],40.279,46.32,null,null,lightening,null
2020-167T11:51:21.1896Z[Jun15],40.206,46.248,null,null,lightening,null
2020-167T11:51:24.6594Z[Jun15],40.119,46.447,null,null,lightening,null
2020-167T11:51:25.8116Z[Jun15],40.145,46.367,null,null,lightening,null
2020-167T11:51:27.3327Z[Jun15],40.036,46.456,null,null,lightening,null
2020-167T11:51:31.4989Z[Jun15],40.168,46.471,null,null,lightening,null
2020-167T11:51:32.5857Z[Jun15],40.345,46.321,null,null,lightening,null
2020-167T11:51:33.8369Z[Jun15],40.072,46.347,null,null,lightening,null
2020-167T11:51:42.3809Z[Jun15],40.177,46.42,null,null,lightening,null
2020-167T11:51:48.8691Z[Jun15],40.008,46.408,null,null,lightening,null
2020-167T11:51:49.6142Z[Jun15],40.04,46.411,null,null,lightening,null
2020-169T05:21:22.9738Z[Jun17],40.381,43.766,null,null,lightening,null
2020-169T05:21:30.0082Z[Jun17],41.123,44.554,null,null,lightening,null
2020-169T05:21:49.5454Z[Jun17],40.438,44.275,null,null,lightening,null
2020-169T05:21:49.7956Z[Jun17],40.524,44.371,null,null,lightening,null
2020-169T05:21:49.8765Z[Jun17],40.557,44.341,null,null,lightening,null
2020-169T05:21:55.0603Z[Jun17],40.228,43.615,null,null,lightening,null
2020-169T05:22:16.0228Z[Jun17],40.478,44.635,null,null,lightening,null
2020-169T05:22:58.0229Z[Jun17],40.817,46.21,null,null,lightening,null
2020-169T11:51:09.4715Z[Jun17],39.534,44.214,null,null,lightening,null
2020-169T11:51:13.2900Z[Jun17],39.385,43.732,null,null,lightening,null
2020-169T11:51:13.5890Z[Jun17],39.221,44.149,null,null,lightening,null
2020-169T11:51:18.9552Z[Jun17],41.253,43.712,null,null,lightening,null
2020-169T11:51:29.5164Z[Jun17],40.64,44.093,null,null,lightening,null
2020-169T11:51:33.2871Z[Jun17],39.375,43.761,null,null,lightening,null
2020-169T11:51:34.6499Z[Jun17],39,44.064,null,null,lightening,null
2020-169T11:51:38.5961Z[Jun17],39.511,44.307,null,null,lightening,null
2020-169T11:51:42.9377Z[Jun17],40.202,44.999,null,null,lightening,null
2020-169T11:51:45.8804Z[Jun17],39.515,44.352,null,null,lightening,null
2020-169T11:51:48.4782Z[Jun17],39.411,43.763,null,null,lightening,null
2020-169T11:51:50.6661Z[Jun17],41.271,43.674,null,null,lightening,null
2020-169T11:51:52.2354Z[Jun17],39.514,44.297,null,null,lightening,null
2020-169T11:52:00.4126Z[Jun17],39.444,43.83,null,null,lightening,null
2020-169T11:52:19.4953Z[Jun17],39.498,44.331,null,null,lightening,null
2020-169T11:52:21.7791Z[Jun17],39.534,44.275,null,null,lightening,null
2020-169T11:52:22.2283Z[Jun17],40.211,45.006,null,null,lightening,null
2020-169T11:52:26.7096Z[Jun17],39.361,43.766,null,null,lightening,null
2020-170T11:02:51.4881Z[Jun18],41.418,43.509,null,null,lightening,null
2020-170T11:02:56.9899Z[Jun18],41.397,43.519,null,null,lightening,null
2020-170T11:02:58.4547Z[Jun18],39.911,43.536,null,null,lightening,null
2020-170T11:02:58.5225Z[Jun18],41.212,44.372,null,null,lightening,null
2020-170T11:03:01.3964Z[Jun18],41.101,44.333,null,null,lightening,null
2020-170T11:03:02.3038Z[Jun18],39.936,43.507,null,null,lightening,null
2020-170T11:03:06.6168Z[Jun18],41.443,43.989,null,null,lightening,null
2020-170T11:03:07.1524Z[Jun18],40.832,44.958,null,null,lightening,null
2020-170T11:03:08.6564Z[Jun18],40.795,44.904,null,null,lightening,null
2020-170T11:03:09.9508Z[Jun18],41.094,44.288,null,null,lightening,null
2020-170T11:03:11.1055Z[Jun18],39.418,44.356,null,null,lightening,null
2020-170T11:03:11.4080Z[Jun18],40.8,44.88,null,null,lightening,null
2020-170T11:03:11.7768Z[Jun18],41.265,44.376,null,null,lightening,null
2020-170T11:03:13.4009Z[Jun18],41.424,43.508,null,null,lightening,null
2020-170T11:03:13.4150Z[Jun18],39.908,43.555,null,null,lightening,null
2020-170T11:03:13.9688Z[Jun18],40.623,44.268,null,null,lightening,null
2020-170T11:03:16.7616Z[Jun18],39.354,44.48,null,null,lightening,null
2020-170T11:03:17.0104Z[Jun18],39.937,43.508,null,null,lightening,null
2020-170T11:03:17.8018Z[Jun18],41.087,44.269,null,null,lightening,null
2020-170T11:03:19.5223Z[Jun18],39.184,44.496,null,null,lightening,null
2020-170T11:03:20.6504Z[Jun18],40.651,45.657,null,null,lightening,null
2020-170T11:03:21.9268Z[Jun18],40.802,44.861,null,null,lightening,null
2020-170T11:03:22.2760Z[Jun18],40.609,45.726,null,null,lightening,null
2020-170T11:03:22.6071Z[Jun18],39.902,43.557,null,null,lightening,null
2020-170T11:03:22.9222Z[Jun18],41.42,43.539,null,null,lightening,null
2020-170T11:03:23.6634Z[Jun18],39.074,44.561,null,null,lightening,null
2020-170T11:03:27.2542Z[Jun18],39.908,43.58,null,null,lightening,null
2020-170T11:03:27.4331Z[Jun18],39.596,44.249,null,null,lightening,null
2020-170T11:03:27.5512Z[Jun18],40.831,44.946,null,null,lightening,null
2020-170T11:03:29.3652Z[Jun18],40.687,45.656,null,null,lightening,null
2020-170T11:03:29.6215Z[Jun18],39.62,44.275,null,null,lightening,null
2020-170T11:03:29.9094Z[Jun18],39.581,44.411,null,null,lightening,null
2020-170T11:03:31.0571Z[Jun18],41.155,44.279,null,null,lightening,null
2020-170T11:03:31.2219Z[Jun18],40.622,44.29,null,null,lightening,null
2020-170T11:03:31.3294Z[Jun18],41.145,44.363,null,null,lightening,null
2020-170T11:03:31.6857Z[Jun18],39.362,44.48,null,null,lightening,null
2020-170T11:03:31.8018Z[Jun18],39.874,44.027,null,null,lightening,null
2020-170T11:03:32.0189Z[Jun18],39.9,43.534,null,null,lightening,null
2020-170T11:03:32.1400Z[Jun18],40.629,45.676,null,null,lightening,null
2020-170T11:03:34.2706Z[Jun18],39.884,43.518,null,null,lightening,null
2020-170T11:03:34.6359Z[Jun18],39.604,44.44,null,null,lightening,null
2020-170T11:03:34.6646Z[Jun18],40.449,46.067,null,null,lightening,null
2020-170T11:03:35.6529Z[Jun18],40.637,44.396,null,null,lightening,null
2020-170T11:03:35.8484Z[Jun18],39.911,43.564,null,null,lightening,null
2020-170T11:03:36.3569Z[Jun18],39.999,43.62,null,null,lightening,null
2020-170T11:03:37.0423Z[Jun18],39.602,44.306,null,null,lightening,null
2020-170T11:03:37.6870Z[Jun18],39.108,44.294,null,null,lightening,null
2020-170T11:03:38.0614Z[Jun18],39.924,43.609,null,null,lightening,null
2020-170T11:03:38.5840Z[Jun18],39.832,43.556,null,null,lightening,null
2020-170T11:03:38.6001Z[Jun18],40.779,44.967,null,null,lightening,null
2020-170T11:03:39.0297Z[Jun18],40.665,45.694,null,null,lightening,null
2020-170T11:03:40.9488Z[Jun18],40.787,44.942,null,null,lightening,null
2020-170T11:03:41.2286Z[Jun18],41.201,44.409,null,null,lightening,null
2020-170T11:03:41.4166Z[Jun18],40.026,43.535,null,null,lightening,null
2020-170T11:03:43.2893Z[Jun18],39.615,43.535,null,null,lightening,null
2020-170T11:03:43.8622Z[Jun18],39.419,44.385,null,null,lightening,null
2020-170T11:03:43.9823Z[Jun18],40.851,44.937,null,null,lightening,null
2020-170T11:03:44.7717Z[Jun18],39.578,44.444,null,null,lightening,null
2020-170T11:03:45.4843Z[Jun18],41.023,44.325,null,null,lightening,null
2020-170T11:03:46.2973Z[Jun18],41.079,44.269,null,null,lightening,null
2020-170T11:03:47.1099Z[Jun18],39.086,44.568,null,null,lightening,null
2020-170T11:03:47.4430Z[Jun18],39.898,43.549,null,null,lightening,null
2020-170T11:03:49.4909Z[Jun18],41.141,44.302,null,null,lightening,null
2020-170T11:03:49.5356Z[Jun18],41.424,43.507,null,null,lightening,null
2020-170T11:03:49.8185Z[Jun18],40.174,45.866,null,null,lightening,null
2020-170T11:03:50.2273Z[Jun18],40.456,46.143,null,null,lightening,null
2020-170T11:03:50.9811Z[Jun18],39.581,44.316,null,null,lightening,null
2020-170T11:03:51.1529Z[Jun18],39.923,43.569,null,null,lightening,null
2020-170T11:03:51.2459Z[Jun18],39.876,43.553,null,null,lightening,null
2020-170T11:03:52.8554Z[Jun18],40.684,45.692,null,null,lightening,null
2020-170T11:03:53.0790Z[Jun18],40.76,44.667,null,null,lightening,null
2020-170T11:03:53.1077Z[Jun18],40.582,45.809,null,null,lightening,null
2020-170T11:03:54.2141Z[Jun18],40.791,44.867,null,null,lightening,null
2020-170T11:03:58.0281Z[Jun18],39.604,44.389,null,null,lightening,null
2020-170T11:03:59.0074Z[Jun18],40.825,44.985,null,null,lightening,null
2020-170T11:03:59.5245Z[Jun18],39.364,44.491,null,null,lightening,null
2020-170T11:03:59.6089Z[Jun18],40.605,44.318,null,null,lightening,null
2020-170T11:03:59.8577Z[Jun18],39.596,44.435,null,null,lightening,null
2020-170T11:04:00.3878Z[Jun18],39.884,43.607,null,null,lightening,null
2020-170T11:04:01.2154Z[Jun18],39.933,43.574,null,null,lightening,null
2020-170T11:04:02.0662Z[Jun18],41.41,43.513,null,null,lightening,null
2020-170T11:04:02.3435Z[Jun18],39.569,44.28,null,null,lightening,null
2020-170T11:04:03.4631Z[Jun18],39.884,43.549,null,null,lightening,null
2020-170T11:04:04.2615Z[Jun18],40.88,44.962,null,null,lightening,null
2020-170T11:04:05.0097Z[Jun18],40.426,46.1,null,null,lightening,null
2020-170T11:04:06.5117Z[Jun18],39.445,44.319,null,null,lightening,null
2020-170T11:04:06.5690Z[Jun18],39.131,44.783,null,null,lightening,null
2020-170T11:04:06.5725Z[Jun18],39.882,43.585,null,null,lightening,null
2020-170T11:04:06.9469Z[Jun18],41.026,44.383,null,null,lightening,null
2020-170T11:04:09.2422Z[Jun18],41.236,44.435,null,null,lightening,null
2020-170T11:04:09.6201Z[Jun18],39.896,43.51,null,null,lightening,null
2020-170T11:04:11.2925Z[Jun18],39.59,44.302,null,null,lightening,null
2020-170T11:04:12.0603Z[Jun18],40.803,44.931,null,null,lightening,null
2020-170T11:04:12.8191Z[Jun18],39.896,43.578,null,null,lightening,null
2020-170T11:04:14.4793Z[Jun18],40.621,45.723,null,null,lightening,null
2020-170T11:04:14.8285Z[Jun18],39.876,43.531,null,null,lightening,null
2020-170T11:04:16.6868Z[Jun18],39.335,44.516,null,null,lightening,null
2020-170T11:04:18.1601Z[Jun18],39.585,43.525,null,null,lightening,null
2020-170T11:04:19.7641Z[Jun18],40.827,44.95,null,null,lightening,null
2020-170T11:04:20.5685Z[Jun18],40.608,44.345,null,null,lightening,null
2020-170T11:04:21.3132Z[Jun18],40.442,46.155,null,null,lightening,null
2020-170T11:04:21.4620Z[Jun18],41.401,44.031,null,null,lightening,null
2020-170T11:04:21.7947Z[Jun18],39.878,43.524,null,null,lightening,null
2020-170T11:04:22.6609Z[Jun18],39.189,44.532,null,null,lightening,null
2020-170T11:04:24.1187Z[Jun18],40.648,45.714,null,null,lightening,null
2020-170T11:04:24.5267Z[Jun18],39.911,43.574,null,null,lightening,null
2020-170T11:04:25.7478Z[Jun18],40.025,43.539,null,null,lightening,null
2020-170T11:04:26.0005Z[Jun18],40.615,45.846,null,null,lightening,null
2020-170T11:04:28.2170Z[Jun18],40.149,45.892,null,null,lightening,null
2020-170T11:04:28.4818Z[Jun18],40.599,45.777,null,null,lightening,null
2020-170T11:04:28.6914Z[Jun18],39.354,44.529,null,null,lightening,null
2020-170T11:04:29.1371Z[Jun18],40.858,44.929,null,null,lightening,null
2020-170T11:04:30.0431Z[Jun18],39.875,43.588,null,null,lightening,null
2020-170T11:04:31.1194Z[Jun18],40.64,45.722,null,null,lightening,null
2020-170T11:04:31.5436Z[Jun18],39.11,44.304,null,null,lightening,null
2020-170T11:04:31.6707Z[Jun18],40.452,46.128,null,null,lightening,null
2020-170T11:04:31.9285Z[Jun18],39.149,44.826,null,null,lightening,null
2020-170T11:04:31.9501Z[Jun18],39.082,44.581,null,null,lightening,null
2020-170T11:04:32.4551Z[Jun18],41.137,44.423,null,null,lightening,null
2020-170T11:04:32.4601Z[Jun18],41.166,44.361,null,null,lightening,null
2020-170T11:04:32.5355Z[Jun18],40.775,44.906,null,null,lightening,null
2020-170T11:04:34.9635Z[Jun18],40.595,44.284,null,null,lightening,null
2020-170T11:04:36.7589Z[Jun18],39.571,44.271,null,null,lightening,null
2020-170T11:04:37.7001Z[Jun18],39.392,44.376,null,null,lightening,null
2020-170T11:04:41.4508Z[Jun18],40.69,45.694,null,null,lightening,null
